month,day,hour,PM10,PM2.5,NO2,O3,Wind Speed,Wind Direction,Temperature,Relative Humidity,Air Pressure,datetime
8,7,7,59.0,17.240000000000002,14.0,8.0,0.2285714285714286,168.28571428571428,26.17142857142857,95.14285714285714,1008.7142857142857,2024-08-07 07:00:00
8,7,8,59.0,19.4,13.5,9.0,0.3,183.85714285714286,27.385714285714283,92.14285714285714,1008.8571428571429,2024-08-07 08:00:00
8,7,9,59.0,13.9,12.5,10.5,0.3857142857142857,209.14285714285714,29.271428571428572,82.14285714285714,1009.8571428571429,2024-08-07 09:00:00
8,7,10,59.0,16.6,11.5,13.0,0.4857142857142857,217.85714285714286,30.52857142857143,75.28571428571429,1009.8571428571429,2024-08-07 10:00:00
8,7,11,59.0,13.580000000000002,11.0,15.0,0.4714285714285715,300.57142857142856,31.47142857142857,69.57142857142857,1009.8571428571429,2024-08-07 11:00:00
8,7,12,59.0,15.24,12.5,18.0,0.6142857142857142,210.28571428571428,32.457142857142856,65.42857142857143,1009.7142857142857,2024-08-07 12:00:00
8,7,13,59.0,13.680000000000001,13.0,19.0,0.6285714285714287,221.42857142857142,32.57142857142857,65.14285714285714,1008.8571428571429,2024-08-07 13:00:00
8,7,14,59.0,12.0,17.5,19.0,0.6714285714285715,171.14285714285714,30.74285714285714,73.57142857142857,1007.8571428571429,2024-08-07 14:00:00
8,7,15,59.0,14.3,16.5,21.0,0.5,154.28571428571428,30.771428571428572,74.57142857142857,1006.8571428571429,2024-08-07 15:00:00
8,7,16,59.0,12.18,17.0,22.5,0.5428571428571429,197.57142857142858,31.47142857142857,73.42857142857143,1006.5714285714286,2024-08-07 16:00:00
8,7,17,59.0,16.14,15.0,18.0,0.6714285714285715,170.28571428571428,31.542857142857144,72.14285714285714,1006.2857142857143,2024-08-07 17:00:00
8,7,18,59.0,14.85,11.0,14.0,0.7999999999999999,204.28571428571428,30.614285714285717,74.42857142857143,1006.8571428571429,2024-08-07 18:00:00
8,7,19,59.0,9.82,12.0,12.5,0.7000000000000001,202.14285714285714,29.657142857142855,78.14285714285714,1007.7142857142857,2024-08-07 19:00:00
8,7,20,59.0,11.120000000000001,13.0,11.0,0.6428571428571429,180.85714285714286,28.97142857142857,79.57142857142857,1008.7142857142857,2024-08-07 20:00:00
8,7,21,59.0,15.180000000000001,16.0,8.5,0.4714285714285714,145.42857142857142,28.485714285714288,82.0,1009.7142857142857,2024-08-07 21:00:00
8,7,22,59.0,15.1,16.5,8.5,0.4714285714285715,78.57142857142857,28.114285714285717,84.14285714285714,1010.2857142857143,2024-08-07 22:00:00
8,7,23,59.0,16.1,16.5,8.5,0.2285714285714286,140.42857142857142,27.814285714285713,85.14285714285714,1010.7142857142857,2024-08-07 23:00:00
8,8,0,59.0,17.259999999999998,13.5,8.5,0.24285714285714285,120.85714285714286,27.714285714285715,85.28571428571429,1010.2857142857143,2024-08-08 00:00:00
8,8,1,59.0,16.14,14.5,8.0,0.15714285714285717,193.57142857142858,27.485714285714288,86.0,1009.7142857142857,2024-08-08 01:00:00
8,8,2,59.0,15.26,13.5,8.0,0.2285714285714286,163.28571428571428,27.47142857142857,87.0,1008.7142857142857,2024-08-08 02:00:00
8,8,3,59.0,11.94,13.0,8.0,0.15714285714285717,204.85714285714286,27.285714285714285,88.28571428571429,1008.7142857142857,2024-08-08 03:00:00
8,8,4,59.0,17.44,11.5,8.5,0.15714285714285717,211.85714285714286,27.142857142857142,89.14285714285714,1008.5714285714286,2024-08-08 04:00:00
8,8,5,59.0,19.240000000000002,13.5,8.0,0.21428571428571427,133.0,27.114285714285717,89.28571428571429,1008.7142857142857,2024-08-08 05:00:00
8,8,6,59.0,21.639999999999997,13.0,8.5,0.27142857142857146,163.14285714285714,27.014285714285712,90.0,1008.7142857142857,2024-08-08 06:00:00
8,8,7,59.0,22.14,17.0,8.0,0.37142857142857144,123.28571428571429,27.2,89.42857142857143,1009.5714285714286,2024-08-08 07:00:00
8,8,8,59.0,23.1,14.5,8.5,0.38571428571428573,141.28571428571428,28.014285714285712,86.28571428571429,1010.2857142857143,2024-08-08 08:00:00
8,8,9,59.0,20.04,14.5,10.5,0.3285714285714286,101.28571428571429,29.142857142857142,81.0,1010.7142857142857,2024-08-08 09:00:00
8,8,10,59.0,19.32,14.0,11.5,0.32857142857142857,180.42857142857142,31.0,71.71428571428571,1010.7142857142857,2024-08-08 10:00:00
8,8,11,59.0,18.580000000000002,15.0,14.0,0.5428571428571428,260.0,32.4,63.857142857142854,1010.7142857142857,2024-08-08 11:00:00
8,8,12,59.0,19.740000000000002,16.0,19.5,0.6571428571428571,254.85714285714286,33.34285714285714,59.42857142857143,1010.2857142857143,2024-08-08 12:00:00
8,8,13,59.0,19.04,22.0,30.5,0.6285714285714287,265.7142857142857,34.028571428571425,56.142857142857146,1009.7142857142857,2024-08-08 13:00:00
8,8,14,59.0,22.7,20.5,23.5,0.7333333333333333,210.66666666666666,33.666666666666664,58.666666666666664,1008.8333333333334,2024-08-08 14:00:00
8,8,15,59.0,21.36,19.0,20.5,0.7000000000000001,217.66666666666666,32.56666666666666,65.16666666666667,1007.8333333333334,2024-08-08 15:00:00
8,8,16,59.0,18.72,16.0,21.5,0.6666666666666666,210.66666666666666,32.06666666666667,68.16666666666667,1007.8333333333334,2024-08-08 16:00:00
8,8,17,59.0,20.98,15.0,20.0,0.5833333333333334,258.8333333333333,31.75,68.83333333333333,1007.0,2024-08-08 17:00:00
8,8,18,59.0,17.16,18.5,13.5,0.39999999999999997,177.0,31.150000000000002,69.83333333333333,1007.0,2024-08-08 18:00:00
8,8,19,59.0,17.98,19.0,11.5,0.2833333333333333,231.66666666666666,30.75,72.16666666666667,1008.0,2024-08-08 19:00:00
8,8,20,59.0,17.46,19.5,9.5,0.26666666666666666,214.0,30.383333333333336,74.5,1008.1666666666666,2024-08-08 20:00:00
8,8,21,59.0,17.72,19.0,8.5,0.23333333333333336,202.66666666666666,30.05,76.66666666666667,1009.1666666666666,2024-08-08 21:00:00
8,8,22,59.0,16.52,19.0,8.0,0.15,201.33333333333334,29.78333333333333,77.83333333333333,1009.8333333333334,2024-08-08 22:00:00
8,8,23,59.0,15.919999999999998,15.0,8.5,0.26666666666666666,196.16666666666666,29.650000000000002,79.0,1010.3333333333334,2024-08-08 23:00:00
8,9,0,59.0,13.040000000000001,13.5,8.5,0.25,256.6666666666667,29.400000000000002,80.66666666666667,1010.0,2024-08-09 00:00:00
8,9,1,59.0,14.080000000000002,12.5,8.5,0.25,275.0,29.133333333333336,82.5,1009.8333333333334,2024-08-09 01:00:00
8,9,2,59.0,12.940000000000001,12.5,8.0,0.23333333333333336,250.33333333333334,28.900000000000002,83.83333333333333,1009.0,2024-08-09 02:00:00
8,9,3,59.0,11.28,12.5,8.0,0.16666666666666666,228.16666666666666,28.683333333333334,85.33333333333333,1008.5,2024-08-09 03:00:00
8,9,4,59.0,13.24,13.5,7.5,0.2833333333333333,226.66666666666666,28.516666666666666,86.33333333333333,1008.1666666666666,2024-08-09 04:00:00
8,9,5,59.0,15.819999999999999,14.0,7.5,0.20000000000000004,225.33333333333334,28.53333333333333,86.16666666666667,1008.3333333333334,2024-08-09 05:00:00
8,9,6,59.0,23.7,13.0,8.0,0.18333333333333335,277.5,28.46666666666667,85.66666666666667,1009.0,2024-08-09 06:00:00
8,9,7,59.0,21.56,13.5,8.0,0.3333333333333333,228.0,28.71666666666667,83.66666666666667,1009.1666666666666,2024-08-09 07:00:00
8,9,8,59.0,20.880000000000003,10.5,9.0,0.5333333333333333,290.8333333333333,30.083333333333332,75.16666666666667,1010.0,2024-08-09 08:00:00
8,9,9,59.0,17.12,10.0,10.5,0.7666666666666666,247.33333333333334,31.200000000000003,68.33333333333333,1010.5,2024-08-09 09:00:00
8,9,10,59.0,16.9,12.0,12.5,0.7166666666666667,249.33333333333334,32.53333333333333,62.0,1010.8333333333334,2024-08-09 10:00:00
8,9,11,59.0,15.12,20.0,14.0,0.7333333333333334,251.33333333333334,33.483333333333334,56.833333333333336,1010.3333333333334,2024-08-09 11:00:00
8,9,12,59.0,14.440000000000001,15.5,20.0,0.7999999999999999,253.5,34.21666666666667,54.333333333333336,1010.0,2024-08-09 12:00:00
8,9,13,59.0,12.1,13.0,24.0,1.0,247.16666666666666,34.699999999999996,52.333333333333336,1009.1666666666666,2024-08-09 13:00:00
8,9,14,59.0,15.48,15.5,28.0,0.9333333333333335,239.5,35.25,51.0,1008.1666666666666,2024-08-09 14:00:00
8,9,15,59.0,16.4,17.0,31.0,0.9333333333333332,202.83333333333334,35.31666666666667,51.833333333333336,1007.3333333333334,2024-08-09 15:00:00
8,9,16,59.0,13.88,15.5,29.5,0.8833333333333333,198.16666666666666,35.03333333333333,55.333333333333336,1006.8333333333334,2024-08-09 16:00:00
8,9,17,59.0,18.98,15.5,26.0,0.8166666666666668,180.66666666666666,33.96666666666667,60.666666666666664,1006.3333333333334,2024-08-09 17:00:00
8,9,18,59.0,16.880000000000003,17.0,19.0,0.7166666666666667,182.66666666666666,32.9,65.66666666666667,1006.3333333333334,2024-08-09 18:00:00
8,9,19,59.0,14.14,15.5,13.0,0.6166666666666667,140.66666666666666,31.5,71.33333333333333,1007.1666666666666,2024-08-09 19:00:00
8,9,20,59.0,15.1,17.0,9.0,0.5,188.0,30.53333333333333,75.83333333333333,1007.3333333333334,2024-08-09 20:00:00
8,9,21,59.0,16.06,18.0,9.0,0.45,198.16666666666666,30.266666666666666,78.16666666666667,1008.3333333333334,2024-08-09 21:00:00
8,9,22,59.0,14.0,20.0,8.0,0.55,246.5,29.883333333333336,81.5,1009.1666666666666,2024-08-09 22:00:00
8,9,23,59.0,13.719999999999999,15.5,9.0,0.6166666666666667,242.0,29.633333333333336,83.5,1009.3333333333334,2024-08-09 23:00:00
8,10,0,59.0,12.959999999999999,14.5,8.5,0.6333333333333333,243.5,29.266666666666666,85.0,1009.1666666666666,2024-08-10 00:00:00
8,10,1,59.0,10.52,14.0,8.5,0.5499999999999999,232.0,29.28333333333333,83.33333333333333,1008.8333333333334,2024-08-10 01:00:00
8,10,2,59.0,10.72,13.5,9.0,0.43333333333333335,225.0,29.233333333333334,82.16666666666667,1008.1666666666666,2024-08-10 02:00:00
8,10,3,59.0,10.92,13.5,8.5,0.3666666666666667,230.83333333333334,28.95,82.83333333333333,1008.1666666666666,2024-08-10 03:00:00
8,10,4,59.0,11.2,15.0,7.5,0.2833333333333333,228.5,28.666666666666668,83.66666666666667,1008.1666666666666,2024-08-10 04:00:00
8,10,5,59.0,14.02,12.5,8.0,0.3333333333333333,295.1666666666667,28.483333333333334,83.66666666666667,1008.1666666666666,2024-08-10 05:00:00
8,10,6,59.0,14.26,12.0,7.0,0.25,295.3333333333333,28.28333333333333,82.16666666666667,1008.1666666666666,2024-08-10 06:00:00
8,10,7,59.0,13.34,13.5,8.0,0.31666666666666665,297.1666666666667,28.483333333333334,79.33333333333333,1008.8333333333334,2024-08-10 07:00:00
8,10,8,59.0,17.22,12.0,9.0,0.6,289.8333333333333,30.05,71.83333333333333,1009.1666666666666,2024-08-10 08:00:00
8,10,9,59.0,14.7,13.5,11.0,0.8666666666666667,291.5,31.599999999999998,65.33333333333333,1009.3333333333334,2024-08-10 09:00:00
8,10,10,59.0,13.84,15.0,15.5,1.0166666666666666,291.6666666666667,32.766666666666666,59.833333333333336,1009.3333333333334,2024-08-10 10:00:00
8,10,11,59.0,12.98,14.5,20.0,1.0666666666666667,293.3333333333333,33.766666666666666,55.833333333333336,1009.3333333333334,2024-08-10 11:00:00
8,10,12,59.0,13.7,15.0,31.5,1.0,292.3333333333333,34.583333333333336,54.0,1008.6666666666666,2024-08-10 12:00:00
8,10,13,59.0,16.779999999999998,15.5,38.0,1.0166666666666666,208.16666666666666,34.983333333333334,54.0,1007.6666666666666,2024-08-10 13:00:00
8,10,14,59.0,13.62,16.0,37.5,0.8666666666666667,258.1666666666667,34.88333333333333,56.333333333333336,1007.1666666666666,2024-08-10 14:00:00
8,10,15,59.0,11.2,13.0,41.0,0.9500000000000001,247.66666666666666,35.050000000000004,56.0,1006.3333333333334,2024-08-10 15:00:00
8,10,16,59.0,16.16,15.0,38.0,0.9166666666666666,204.0,35.13333333333333,56.833333333333336,1005.3333333333334,2024-08-10 16:00:00
8,10,17,59.0,15.02,14.0,34.0,0.8333333333333334,199.5,34.800000000000004,59.166666666666664,1004.6666666666666,2024-08-10 17:00:00
8,10,18,59.0,13.98,16.0,26.5,0.7333333333333334,184.16666666666666,33.78333333333333,62.166666666666664,1004.8333333333334,2024-08-10 18:00:00
8,10,19,59.0,14.9,14.0,17.0,0.7000000000000001,191.0,32.31666666666667,67.83333333333333,1005.5,2024-08-10 19:00:00
8,10,20,59.0,12.4,12.0,14.0,0.6333333333333333,185.33333333333334,31.316666666666666,74.16666666666667,1006.5,2024-08-10 20:00:00
8,10,21,59.0,10.559999999999999,13.5,11.0,0.6666666666666666,173.5,30.900000000000002,75.33333333333333,1006.8333333333334,2024-08-10 21:00:00
8,10,22,59.0,10.459999999999999,13.0,9.5,0.6,235.0,30.75,76.5,1007.5,2024-08-10 22:00:00
8,10,23,59.0,12.919999999999998,12.5,9.0,0.6,230.5,30.7,77.16666666666667,1008.3333333333334,2024-08-10 23:00:00
8,11,0,59.0,8.68,11.0,10.0,0.6666666666666666,282.1666666666667,30.433333333333334,77.66666666666667,1007.8333333333334,2024-08-11 00:00:00
8,11,1,59.0,9.379999999999999,11.5,9.5,0.5166666666666667,282.0,30.016666666666666,77.5,1007.5,2024-08-11 01:00:00
8,11,2,59.0,9.959999999999999,12.0,8.5,0.5,281.6666666666667,29.866666666666664,74.66666666666667,1007.3333333333334,2024-08-11 02:00:00
8,11,3,59.0,9.040000000000001,11.0,8.0,0.45,288.3333333333333,29.633333333333336,73.33333333333333,1006.5,2024-08-11 03:00:00
8,11,4,59.0,10.120000000000001,8.0,8.5,0.5833333333333334,281.8333333333333,29.333333333333332,74.33333333333333,1006.3333333333334,2024-08-11 04:00:00
8,11,5,59.0,11.42,9.0,8.5,0.5666666666666667,283.8333333333333,29.066666666666666,74.5,1006.3333333333334,2024-08-11 05:00:00
8,11,6,59.0,11.0,9.0,8.0,0.6666666666666666,286.0,28.816666666666666,75.33333333333333,1006.3333333333334,2024-08-11 06:00:00
8,11,7,59.0,12.76,9.5,8.0,0.6166666666666667,286.8333333333333,28.849999999999998,74.66666666666667,1007.1666666666666,2024-08-11 07:00:00
8,11,8,59.0,13.38,8.5,10.5,0.75,289.5,29.816666666666666,70.5,1007.5,2024-08-11 08:00:00
8,11,9,59.0,12.0,11.0,12.0,0.8833333333333333,284.6666666666667,30.53333333333333,67.66666666666667,1008.1666666666666,2024-08-11 09:00:00
8,11,10,59.0,12.32,12.5,16.0,1.1,286.6666666666667,32.233333333333334,61.666666666666664,1007.8333333333334,2024-08-11 10:00:00
8,11,11,59.0,11.34,12.0,23.0,1.1166666666666667,289.6666666666667,33.56666666666667,57.166666666666664,1007.3333333333334,2024-08-11 11:00:00
8,11,12,59.0,14.440000000000001,14.5,29.5,1.0,291.1666666666667,34.68333333333334,54.333333333333336,1006.8333333333334,2024-08-11 12:00:00
8,11,13,59.0,12.959999999999999,11.5,35.5,1.0333333333333334,289.1666666666667,35.050000000000004,53.5,1006.3333333333334,2024-08-11 13:00:00
8,11,14,59.0,12.48,13.0,40.0,0.9500000000000001,292.3333333333333,35.71666666666667,52.0,1005.0,2024-08-11 14:00:00
8,11,15,59.0,11.379999999999999,11.0,39.0,0.9,253.83333333333334,35.65,52.833333333333336,1004.3333333333334,2024-08-11 15:00:00
8,11,16,59.0,14.16,14.0,31.0,1.0999999999999999,218.83333333333334,34.75,58.333333333333336,1003.5,2024-08-11 16:00:00
8,11,17,59.0,12.74,12.0,28.5,0.7999999999999999,203.0,33.96666666666667,62.333333333333336,1003.1666666666666,2024-08-11 17:00:00
8,11,18,59.0,11.440000000000001,11.0,19.5,0.7666666666666667,193.33333333333334,32.63333333333333,68.83333333333333,1003.3333333333334,2024-08-11 18:00:00
8,11,19,59.0,12.76,10.0,15.0,0.6,231.5,31.3,73.33333333333333,1003.8333333333334,2024-08-11 19:00:00
8,11,20,59.0,10.4,11.5,12.0,0.5833333333333334,241.16666666666666,30.933333333333334,76.66666666666667,1004.8333333333334,2024-08-11 20:00:00
8,11,21,59.0,12.5,10.5,11.0,0.6666666666666666,190.5,30.766666666666666,78.0,1005.5,2024-08-11 21:00:00
8,11,22,59.0,12.360000000000001,9.5,11.5,0.7333333333333334,179.33333333333334,30.55,79.5,1006.3333333333334,2024-08-11 22:00:00
8,11,23,59.0,9.28,11.0,10.0,0.5666666666666667,177.66666666666666,29.916666666666668,78.83333333333333,1006.5,2024-08-11 23:00:00
8,12,0,59.0,8.379999999999999,12.5,8.5,0.5166666666666667,281.1666666666667,29.5,79.83333333333333,1006.3333333333334,2024-08-12 00:00:00
8,12,1,59.0,10.9,14.0,8.5,0.36666666666666664,229.66666666666666,29.316666666666666,81.33333333333333,1006.3333333333334,2024-08-12 01:00:00
8,12,2,59.0,10.64,14.5,8.5,0.39999999999999997,284.5,29.21666666666667,82.33333333333333,1005.6666666666666,2024-08-12 02:00:00
8,12,3,59.0,9.92,13.5,10.0,0.5499999999999999,279.8333333333333,29.25,81.16666666666667,1005.3333333333334,2024-08-12 03:00:00
8,12,4,59.0,9.959999999999999,11.5,8.5,0.5833333333333334,288.6666666666667,29.116666666666664,76.33333333333333,1004.8333333333334,2024-08-12 04:00:00
8,12,5,59.0,13.219999999999999,9.0,9.5,0.6333333333333333,283.1666666666667,28.95,74.83333333333333,1005.3333333333334,2024-08-12 05:00:00
8,12,6,59.0,12.16,9.5,8.5,0.5666666666666667,281.6666666666667,28.733333333333334,75.5,1005.3333333333334,2024-08-12 06:00:00
8,12,7,59.0,14.52,10.5,8.5,0.5166666666666667,289.1666666666667,28.766666666666666,75.33333333333333,1005.8333333333334,2024-08-12 07:00:00
8,12,8,59.0,14.559999999999999,10.0,8.5,0.5166666666666667,289.8333333333333,29.3,74.16666666666667,1006.5,2024-08-12 08:00:00
8,12,9,59.0,13.580000000000002,8.5,12.0,0.7333333333333334,294.5,30.45,70.0,1007.3333333333334,2024-08-12 09:00:00
8,12,10,59.0,12.72,8.0,15.0,0.85,292.6666666666667,31.666666666666668,64.5,1007.5,2024-08-12 10:00:00
8,12,11,59.0,13.559999999999999,9.5,22.0,1.0833333333333333,288.5,32.96666666666667,59.166666666666664,1007.3333333333334,2024-08-12 11:00:00
8,12,12,59.0,13.7,8.5,28.0,1.0833333333333333,288.3333333333333,33.449999999999996,57.833333333333336,1007.1666666666666,2024-08-12 12:00:00
8,12,13,59.0,14.719999999999999,10.5,32.5,0.9500000000000001,298.0,33.983333333333334,57.166666666666664,1006.1666666666666,2024-08-12 13:00:00
8,12,14,59.0,14.26,10.0,32.5,0.9,292.6666666666667,34.300000000000004,55.833333333333336,1005.3333333333334,2024-08-12 14:00:00
8,12,15,59.0,12.76,10.0,34.0,0.9666666666666667,260.0,33.983333333333334,59.0,1004.6666666666666,2024-08-12 15:00:00
8,12,16,59.0,14.02,9.0,27.0,0.8333333333333334,189.33333333333334,32.53333333333333,66.33333333333333,1004.1666666666666,2024-08-12 16:00:00
8,12,17,59.0,14.180000000000001,13.0,16.0,0.6833333333333332,184.66666666666666,31.433333333333337,70.66666666666667,1004.1666666666666,2024-08-12 17:00:00
8,12,18,59.0,13.24,16.5,11.0,0.5499999999999999,243.66666666666666,31.21666666666667,72.5,1004.1666666666666,2024-08-12 18:00:00
8,12,19,59.0,13.16,13.0,10.5,0.62,184.6,29.919999999999998,77.2,1005.2,2024-08-12 19:00:00
8,12,20,59.0,13.440000000000001,10.5,8.5,0.3333333333333333,270.1666666666667,25.883333333333336,93.66666666666667,1006.3333333333334,2024-08-12 20:00:00
8,12,21,59.0,17.5,13.5,8.0,0.4666666666666666,143.0,25.71666666666667,95.0,1007.0,2024-08-12 21:00:00
8,12,22,59.0,13.575,18.0,8.5,0.21666666666666667,89.5,25.616666666666664,94.5,1007.8333333333334,2024-08-12 22:00:00
8,12,23,59.0,12.16,13.5,9.0,0.16666666666666666,269.0,26.0,94.0,1008.1666666666666,2024-08-12 23:00:00
8,13,0,59.0,12.48,11.5,8.5,0.10000000000000002,152.5,26.28333333333333,92.83333333333333,1008.1666666666666,2024-08-13 00:00:00
8,13,1,59.0,12.38,10.5,8.5,0.19999999999999998,189.5,26.5,93.16666666666667,1008.0,2024-08-13 01:00:00
8,13,2,59.0,13.419999999999998,11.5,8.0,0.15,206.5,26.516666666666666,92.5,1007.0,2024-08-13 02:00:00
8,13,3,59.0,12.239999999999998,13.5,8.5,0.13333333333333333,194.5,26.566666666666666,92.66666666666667,1006.6666666666666,2024-08-13 03:00:00
8,13,4,59.0,13.66,10.0,9.5,0.11666666666666665,198.16666666666666,26.566666666666666,92.16666666666667,1006.1666666666666,2024-08-13 04:00:00
8,13,5,59.0,11.78,9.0,8.5,0.13333333333333333,214.5,26.666666666666668,91.66666666666667,1006.5,2024-08-13 05:00:00
8,13,6,59.0,14.540000000000001,11.0,8.0,0.18333333333333335,204.16666666666666,26.75,92.0,1007.0,2024-08-13 06:00:00
8,13,7,59.0,17.32,11.5,8.0,0.19999999999999998,198.66666666666666,26.933333333333334,91.83333333333333,1007.1666666666666,2024-08-13 07:00:00
8,13,8,59.0,16.2,11.0,9.5,0.2833333333333333,139.5,28.083333333333332,89.16666666666667,1008.0,2024-08-13 08:00:00
8,13,9,59.0,18.96,11.5,12.0,0.4166666666666667,147.66666666666666,29.733333333333334,83.66666666666667,1008.6666666666666,2024-08-13 09:00:00
8,13,10,59.0,17.1,21.0,15.0,0.5499999999999999,237.33333333333334,31.383333333333336,74.83333333333333,1009.0,2024-08-13 10:00:00
8,13,11,59.0,13.680000000000001,18.0,20.0,0.6833333333333335,233.66666666666666,32.56666666666667,66.83333333333333,1008.6666666666666,2024-08-13 11:00:00
8,13,12,59.0,13.559999999999999,14.0,25.0,0.7833333333333333,230.5,33.28333333333333,62.5,1008.0,2024-08-13 12:00:00
8,13,13,59.0,12.9,14.0,28.5,0.7999999999999999,251.33333333333334,33.81666666666667,61.0,1007.3333333333334,2024-08-13 13:00:00
8,13,14,59.0,11.16,9.0,28.5,0.75,233.66666666666666,34.18333333333333,59.5,1006.8333333333334,2024-08-13 14:00:00
8,13,15,59.0,10.620000000000001,12.0,29.5,0.7999999999999999,188.66666666666666,34.416666666666664,58.666666666666664,1005.8333333333334,2024-08-13 15:00:00
8,13,16,59.0,11.66,10.5,29.0,0.7833333333333333,187.0,34.75,56.666666666666664,1004.8333333333334,2024-08-13 16:00:00
8,13,17,59.0,12.1,13.5,22.5,0.8333333333333334,207.83333333333334,34.11666666666667,59.166666666666664,1005.0,2024-08-13 17:00:00
8,13,18,59.0,15.2,10.0,16.5,1.2166666666666668,294.0,30.03333333333333,74.33333333333333,1006.3333333333334,2024-08-13 18:00:00
8,13,19,59.0,12.775,12.0,12.5,0.48333333333333334,269.5,26.583333333333332,89.16666666666667,1006.6666666666666,2024-08-13 19:00:00
8,13,20,59.0,11.275,13.5,9.5,0.26666666666666666,221.5,27.3,86.33333333333333,1007.1666666666666,2024-08-13 20:00:00
8,13,21,59.0,13.280000000000001,12.5,10.0,0.16666666666666666,273.0,27.816666666666666,84.5,1007.8333333333334,2024-08-13 21:00:00
8,13,22,59.0,15.419999999999998,11.0,9.5,0.16666666666666666,225.5,27.983333333333334,84.66666666666667,1008.8333333333334,2024-08-13 22:00:00
8,13,23,59.0,17.1,11.5,9.0,0.16666666666666666,287.0,28.116666666666664,85.0,1008.8333333333334,2024-08-13 23:00:00
8,14,0,59.0,17.22,11.0,9.0,0.11666666666666668,297.8333333333333,28.349999999999998,84.16666666666667,1008.8333333333334,2024-08-14 00:00:00
8,14,1,59.0,16.740000000000002,10.0,9.0,0.15,264.1666666666667,28.3,84.5,1008.3333333333334,2024-08-14 01:00:00
8,14,2,59.0,17.48,11.0,8.5,0.19999999999999998,285.5,28.25,84.33333333333333,1007.8333333333334,2024-08-14 02:00:00
8,14,3,59.0,18.8,10.0,9.0,0.18333333333333335,240.5,28.066666666666666,86.0,1007.5,2024-08-14 03:00:00
8,14,4,59.0,22.44,10.5,9.5,0.18333333333333335,236.5,28.0,86.83333333333333,1007.1666666666666,2024-08-14 04:00:00
8,14,5,59.0,24.380000000000003,16.5,9.0,0.18333333333333335,243.5,27.78333333333333,87.66666666666667,1007.1666666666666,2024-08-14 05:00:00
8,14,6,59.0,28.22,13.5,8.0,0.18333333333333335,247.33333333333334,27.71666666666667,88.5,1007.8333333333334,2024-08-14 06:00:00
8,14,7,59.0,31.22,10.5,8.0,0.18333333333333335,273.0,27.900000000000002,87.83333333333333,1008.0,2024-08-14 07:00:00
8,14,8,59.0,26.72,12.0,9.5,0.39999999999999997,270.0,29.633333333333336,79.33333333333333,1008.8333333333334,2024-08-14 08:00:00
8,14,9,59.0,21.240000000000002,11.0,12.0,0.5666666666666667,284.0,31.233333333333334,70.5,1008.8333333333334,2024-08-14 09:00:00
8,14,10,59.0,17.84,12.5,16.0,0.5666666666666667,289.1666666666667,32.4,63.666666666666664,1009.0,2024-08-14 10:00:00
8,14,11,59.0,14.959999999999999,15.0,25.0,0.5166666666666667,281.1666666666667,33.300000000000004,60.0,1008.5,2024-08-14 11:00:00
8,14,12,59.0,16.44,12.5,39.5,0.5,283.6666666666667,34.15,57.166666666666664,1008.0,2024-08-14 12:00:00
8,14,13,59.0,19.3,15.5,46.0,0.5333333333333333,263.0,34.76666666666667,55.5,1007.3333333333334,2024-08-14 13:00:00
8,14,14,59.0,15.64,14.0,40.0,0.7166666666666667,295.8333333333333,34.65,58.0,1006.3333333333334,2024-08-14 14:00:00
8,14,15,59.0,17.32,10.0,46.5,0.8166666666666668,239.66666666666666,34.65,59.666666666666664,1005.5,2024-08-14 15:00:00
8,14,16,59.0,17.080000000000002,12.5,37.5,0.7166666666666667,235.66666666666666,33.75,63.0,1004.8333333333334,2024-08-14 16:00:00
8,14,17,59.0,16.380000000000003,10.5,23.0,0.7833333333333333,224.16666666666666,31.566666666666666,73.83333333333333,1005.0,2024-08-14 17:00:00
8,14,18,59.0,12.64,14.5,12.0,0.7166666666666667,225.33333333333334,30.25,78.83333333333333,1005.3333333333334,2024-08-14 18:00:00
8,14,19,59.0,11.86,10.5,11.5,0.6666666666666666,238.0,30.25,77.33333333333333,1006.0,2024-08-14 19:00:00
8,14,20,59.0,11.4,10.5,10.0,0.6166666666666667,174.5,30.150000000000002,77.0,1006.8333333333334,2024-08-14 20:00:00
8,14,21,59.0,12.26,12.5,9.5,0.43333333333333335,179.66666666666666,30.116666666666664,79.5,1007.8333333333334,2024-08-14 21:00:00
8,14,22,59.0,10.98,11.0,9.0,0.3666666666666667,188.0,30.150000000000002,80.33333333333333,1008.3333333333334,2024-08-14 22:00:00
8,14,23,59.0,11.08,10.5,9.0,0.35000000000000003,184.16666666666666,29.96666666666667,79.66666666666667,1009.0,2024-08-14 23:00:00
8,15,0,59.0,9.725,11.0,9.0,0.3,181.5,29.766666666666666,80.66666666666667,1009.0,2024-08-15 00:00:00
8,15,1,59.0,9.440000000000001,13.0,8.0,0.3,227.33333333333334,29.55,81.0,1008.8333333333334,2024-08-15 01:00:00
8,15,2,59.0,9.68,12.0,8.0,0.2833333333333333,228.16666666666666,29.183333333333334,82.16666666666667,1007.8333333333334,2024-08-15 02:00:00
8,15,3,59.0,10.26,11.0,8.0,0.3333333333333333,281.6666666666667,28.866666666666664,82.16666666666667,1007.1666666666666,2024-08-15 03:00:00
8,15,4,59.0,10.48,11.0,8.0,0.2833333333333333,270.1666666666667,28.666666666666668,81.0,1007.0,2024-08-15 04:00:00
